Geneid,p1k_01056,p1k_01057,p1k_01058,p1k_01059,p1k_01060,p1k_01061,p1k_01062,p1k_01063,p1k_01064,p1k_01065,p1k_01066,p1k_01067,p1k_01068,p1k_01069,p1k_01070,p1k_01071,p1k_01072,p1k_01073,p1k_01074,p1k_01075,p1k_01076,p1k_01077,p1k_01078,p1k_01079,p1k_01080,p1k_01081,p1k_01082,p1k_01083,p1k_01084,p1k_01085,p1k_01086,p1k_01087,p1k_01088,p1k_01089,p1k_01090,p1k_01091
b0884,9.556849087909171,9.449807022188457,9.628319480511331,9.165775499851714,4.53019441220251,4.31386112626592,5.6218040109684715,6.466638916271768,8.085239490981843,7.483862551848364,9.067668983384259,7.7302373784617995,9.926589723648098,9.480152047921441,6.808624833439598,6.760437675613511,8.193846069426776,7.795930273944177,7.442811674666365,7.5124859289784585,7.7642774415534515,7.747702274752926,8.013199666989495,7.909016967935812,6.606377556374448,9.135178759497657,6.850545261200324,8.013471931522723,9.372535582000157,8.15644944378407,8.592146966777854,8.909684308134969,8.99588266153472,9.472888743638695,9.322835482407022,7.7128924246891994
b0885,5.510713592904695,5.88125210819648,5.923588438128036,6.068416022578493,3.881070228807384,3.670723728898082,3.2870072846147496,4.417638409769101,4.3204615156180335,4.913989112371053,5.193551738339566,4.877224848638281,5.727367358284755,5.746094983036194,5.1341006648401235,5.052748924402443,4.524944975111788,4.42298824465589,4.98855033411095,5.426332106213733,5.727244462635428,5.893721625612521,6.537347804353882,6.463365578301579,6.147687977296409,6.065132471139167,6.671333331662237,6.418639253455705,6.584687966435702,6.758720355544971,6.9863142654348716,6.912397706123134,7.154011839923427,6.885808352174293,6.716931202666521,7.330190838016229
b0886,5.288033954478498,5.650302504469014,5.706919857434818,6.050389623066608,2.994985447191772,2.40316713736483,2.2838997998314277,2.576404451491556,3.9347083923860593,3.5490487236121697,4.657247510981285,3.4338642157262433,5.553566445486418,5.604231456902947,4.126864670072422,4.423668526079034,4.0457842693750825,4.080319305417359,4.5742976844510785,4.095604058508495,4.720084350974445,4.1601336367859085,4.516680175878979,4.568573294196649,3.7177453888673364,5.7390535863613374,4.435019886847006,5.990660331885236,5.641067915417687,3.8629757529589077,3.9455389711542166,4.084351564433404,3.6864191171605274,4.123165750672948,3.677239104535693,2.699142738946075
b0887,5.235256618435377,5.568433413100335,5.747381520025505,5.840975226568738,1.8600485745808422,2.0624998125051555,1.9454295259176184,2.1009427518547574,3.7339371065194538,3.5150491847900165,4.297880954057033,3.2738317654800215,5.474048052585355,5.405694056223835,3.558206913395643,3.8627137542905383,4.029019873709524,3.9930055564184186,3.92756820993921,3.890943398248636,4.089031655902299,3.483905590328447,4.083044784820229,4.0551701977649595,2.866035903229298,5.3109015537098045,3.4185567689612246,5.088032393977753,5.352684974758318,3.4418565284464244,3.8499781854816195,4.276379330757132,3.931967201721261,4.255793339682584,4.177003953253278,2.260804516618976
b0888,7.651240455292311,8.017293420126185,7.8611863823880705,8.106327803313977,3.7035271433688526,3.530132277112508,3.7496485753132096,5.313320505490619,6.169716595001249,5.717465642774963,6.854353815268558,5.649833529638038,7.812622450438814,7.636968019187445,7.985530407950266,7.926201424065493,7.6521455832296965,7.50664523978943,7.269616679887795,7.149453426330306,7.035080275619572,7.093997982722159,6.136085812957161,7.260209269507005,8.099527740296628,8.144399521952815,8.07295219357174,8.17227935469611,7.7121894710459316,7.529350745007263,7.827669321523375,8.227821868066641,7.7828005063892185,8.091282835879007,7.636398224668728,5.357267124139888
b0889,10.328001754851398,10.915751732987601,10.556350505943335,10.581565515062499,7.445474521113736,6.994858463145892,5.971110807165476,6.997353275312013,8.379825857513042,7.762321273848885,9.333661352578904,8.38346186853986,10.88410801805401,10.884652311749008,9.503691610297736,9.686088791662842,9.192933040286912,9.387765259754643,9.058108504861234,8.817140341264146,8.93771071094696,8.362800029056237,8.686766802601158,8.32872842590197,9.91815126193871,10.896146151703539,9.332173659857972,9.779569489525231,9.559534852056753,8.90867868670403,9.28932243834008,9.32477728024182,9.200357208404842,9.125358278137481,9.731955660011993,6.5450350210703725
b0890,6.500168890136935,6.644164531315008,6.6412268216917765,6.791803275993942,5.338341668446749,4.842760910208703,4.576094612736872,4.91561327840636,5.048684635179964,5.615242519611402,6.160361178631776,5.557229633110488,6.618570340457001,6.66291579376703,4.889604109972937,5.017961009251547,4.9812124019852755,5.177580678556611,5.89336521746897,5.843913865955308,6.114772243078026,5.964104806469354,6.501656759456733,5.823120343506371,5.094853957595275,6.130691693738913,5.692104486444616,5.445821095360807,5.283486040980626,5.588345583765179,6.028442135508545,5.789341605140249,6.307087177081455,6.064186899350768,6.56985273880313,6.022842987835657
b0891,7.503156929017372,7.556982805471688,7.537065206580266,7.712537553302254,6.83240347608284,5.927574829871572,5.692828345235304,6.196887710742157,6.428156291731939,6.710044203696301,6.783833288169365,6.423320855509523,7.55091382070852,7.654468852527414,7.835441872395967,7.763118945684259,7.182362044289036,7.157635480061216,7.119317860868301,7.078770511389996,7.007130771390336,6.846989601349301,7.222108924457263,6.63246246985385,6.590262827510976,7.458269497183229,6.324784646027807,5.979530940852306,5.107289963671913,5.6204097348301865,5.414741995587628,5.375490536066931,6.083679126596026,5.343959799108085,6.7399997231310556,6.68330508006692
b0892,5.507791430428026,5.7498041942374005,5.811513593971722,6.157335799224644,4.158481156274998,3.4741511802211242,2.5749110481493727,3.817951933173509,4.146624242100065,4.771211192642928,4.698487191877305,4.424665769002142,5.5444472620482,5.7174879544210695,4.3465656483536605,4.097205326526249,4.1530216922501,4.02415569529731,4.790762023277693,4.541545355864767,4.726174306239632,4.885804052004701,5.339280492013879,4.639298863487739,4.2312367446545185,5.266269778173215,4.433479120683665,4.333884200870562,4.2549831925508945,4.221406320486868,4.363251411476365,4.2514792536441455,4.807748716778008,4.445939140948352,4.830837629099309,5.2573920983745515
b0893,8.562464755432968,8.624359193760691,8.901124411484005,8.968874108466437,7.531875158957105,6.986382099221345,7.50192732346899,7.002348921486729,7.60211321888174,7.356677773961468,7.806457137403243,7.448378165789062,8.393523577838247,8.474986277660005,9.897859037050033,9.70149748575865,9.351620145496586,9.129675530790271,9.392772237969325,8.416124715281875,8.940811856446246,7.935093040423906,7.2942281449818935,8.211417134728801,8.101880296321267,8.442119302078407,8.546627102668648,9.323217436305232,9.096250396767385,8.241330297753446,8.501783180447115,8.823965396401904,8.068721749028882,8.524353713234415,7.301764151681524,6.3376712315953645
b0894,7.274971413032689,6.466847151216605,6.543223632093408,4.482880174592427,3.916277863639757,2.2467859112458144,2.532656645506453,2.2768323137997197,1.975185005494928,3.1753390121209444,2.15690793014704,2.7285322660990485,6.8471660610245735,6.936647576218479,6.222949219902724,6.3537699126758955,5.190426970883573,5.664650110039392,4.988229846341365,5.097394206062081,4.862394666576988,3.7931757220630367,3.5579255034789146,3.0006183044296195,2.248115982673107,5.977541371655912,2.7493243764461406,2.7877749513643906,2.937931352997687,2.774837154016824,2.8525422465097723,3.095990488904427,3.266382174445891,3.3149831628325677,3.229233192442674,3.3490929951118966
b0895,7.305226229724679,6.4383541033194005,6.366238285240739,4.140417203593849,5.000961958173663,2.1971729649621934,2.305990949212975,2.364557762927356,2.7654348651340785,3.059156567935056,2.352236570511307,2.335782847355637,6.851044656856999,7.005418057333808,5.26941232041917,5.637986207617132,4.674574407039508,4.907141435716595,4.6772623209495165,4.749935441419786,4.546441694918324,3.570463212378268,3.8102653107490245,2.4656383698240356,3.1609053133472593,6.232045115655524,2.5629810134103215,3.1149616720876265,3.5907830486009455,3.2129613567251942,3.0564389434727333,3.37514892017508,3.355222221018163,3.280656783980761,3.567760350222414,3.2160446605115385
b0896,6.744156566223807,5.806401275200325,5.976373141105037,3.9334662943348704,5.25571196488314,2.8041839608909553,2.8867700782375763,2.1256998182924374,2.7073110901466784,3.522672625931903,2.477347854018699,2.6846597016634868,6.04206179900619,6.308558938038863,4.58562858704403,5.166048245286496,4.094985195678527,4.698011717849531,4.32138017023077,4.441144124332372,3.928030748264511,3.0052392592295223,4.3263395178480035,2.446018808557666,2.934891182276205,5.407085165466099,2.784556242191534,2.966901545557118,3.4014246976808127,3.176522887203826,3.4587157686288816,3.8016453956276015,3.6077374958089625,3.3167152014619696,4.150470205574446,2.885104953537756
b0897,8.203119578837308,7.944481753415156,8.118557382117631,8.565224367654576,7.997132410815063,8.102199273298051,7.525718453467853,8.76619180102734,7.381734920603735,8.955552046742204,8.757232137260422,8.614833719722922,8.039635038369848,8.11329205343185,6.962685828981898,7.059500708526285,6.206434312715248,6.44250874582525,7.42289271327237,8.27052951951179,8.611724928866863,8.869314905041625,8.14427115844652,7.6872276447039845,10.104243424377103,7.419723877664021,9.510713743925217,8.8342333977292,7.949914513801307,8.897379432898813,8.57011565350855,8.528039456031614,8.256826325232073,8.340015708900296,6.536226217201562,8.582180696057549
b0898,5.791495604196514,6.106080487190488,6.632863387015714,6.386738487527674,3.336421754385099,4.2381902461668775,3.622550233198688,4.4776272536867,5.224664375878543,4.851939938074248,4.9852290673383,5.049476333410917,5.933556671159426,6.09981027964253,4.818931698929082,4.951576959496427,5.326343841979405,5.246670923008023,5.025043952735043,5.287541135509163,5.96995520906847,5.839300000515916,6.208290596211777,5.703087291426132,5.550626366156013,5.761394951662485,6.311944972292886,7.626773173342843,8.050841554877698,6.7335945156231904,6.890242521980237,7.689766621418522,6.5857056760769295,7.2248132236499645,6.299455489600315,6.585486091716629
b0899,2.3527590638220395,2.134183639252652,2.9802679542590855,2.3008379065707882,0.624143287967441,2.105559253210803,1.5513468900514948,2.079291753151903,2.417201377126427,3.03211077314518,3.0167151430554795,2.6426785170468174,1.8322192390565746,2.3059764594011627,2.2887392817350074,2.6015268073866173,2.9184106261014136,2.492957493688816,2.391514461582859,3.2901906372910887,2.834554599534525,3.150834599555768,4.799791036895897,2.7784001981221573,4.267080709294188,2.0850051871895086,4.856601008631078,4.113200577605632,4.086497242331662,4.817974321581316,4.662737263919994,4.459348240408452,5.054554653504043,4.742367867106629,4.482056808680573,5.101506199182628
b0900,4.835684979672482,4.481958646362297,4.973389470775792,4.524615242528988,2.2734029714309774,2.429794109824547,1.4792743080290887,2.069566556675164,2.7619109276292604,2.7337075896922727,4.199296510641218,2.540146365396855,4.595784660110406,4.554326682791958,4.653414233213543,5.31744008420082,5.260675691789685,5.397604284526621,4.9787773589259565,4.932888237611119,4.916821019394294,4.579344974547604,4.944550389426061,4.7827454070621105,5.092468188096392,4.7793851583786795,5.489539509817392,5.7512663669541935,6.017523545380063,5.805919573794155,6.121210357827784,5.84868507774528,6.0067125478202295,5.986855267989689,6.323072300905003,4.231160876736605
b0901,4.79769141605095,5.061776076497902,4.599398924380236,4.237216798980756,2.302157297766384,2.169810306038579,1.9069679593979518,0.9014232686821663,3.117973854974949,3.1986947428070795,3.3312134291650293,2.3876916223039557,4.8375784504314625,5.028049683290701,3.2786097327880093,3.5040526294987355,3.656228716123288,3.5836694174402215,3.2584606357923476,3.099942841184994,3.3619876710141936,2.8557967835616163,4.379618068471872,2.3615108424274687,5.431658642769596,5.436409587197191,5.238897095261216,5.55849842626661,6.04577342190804,5.4236258767604335,5.054746764751238,5.000378144955834,5.064042820306292,4.895943030333476,4.754579730312222,3.545009726571722
b0902,7.4933619529893365,7.632468033057815,8.08072047431261,7.703025798060813,7.066293032803873,7.017867966008525,8.025077039869384,7.4718018932763695,8.060841754542007,7.767927252800033,6.25437510415002,7.704876909463078,7.883593100745042,7.68428763190629,7.546422860621816,7.57787836491788,7.387148338030255,7.383734616857518,7.303129586286131,7.037154818352422,7.434952089404593,7.111459031905023,7.299799837631325,7.286852940048372,8.163711177387986,8.553998396998155,8.446081234084184,8.158128339555587,7.558605458724849,8.09131990617672,7.771707706982487,7.272974272190762,8.036792580538611,7.589028781352916,7.972789101433514,8.877182155669628
b0903,11.784418062695293,12.073936894864351,13.209270623341814,13.116876349916328,10.086215278370252,9.245286014308437,9.2474294395413,10.188390684080701,9.773866104168933,10.61966812077128,10.76264703676808,10.845249576601557,12.228942527552972,12.218901784793466,9.506607279309677,9.130819301948122,9.425620433648438,9.101610523109416,10.42008339559782,9.850704004826772,10.527833277995844,10.882573554412515,10.955340470434631,11.125593412451307,8.860069729446273,11.847872484947812,9.335388787308412,9.725169504808148,9.684649320956096,8.775974461695782,8.795470510403662,8.71203025024665,8.84134365155254,8.557725408611736,8.36882296991549,9.640326910199386
b0904,9.663224545853282,9.828882624935034,10.994557783868988,10.720095226310535,6.6644167597660795,7.0334210531927415,6.933568323205733,7.854006592320135,7.899820096052245,8.225552546607096,8.638906342147395,8.88014739419206,10.099848254816742,9.875373851485167,8.524929976714837,8.002552176360911,9.106473230515896,8.34149570548103,8.228434397818859,7.574526263869686,8.192450350496074,8.332271327221255,8.796387654537222,8.680636628355359,8.720500175430935,9.715318423506503,9.750732247696153,10.936759859315877,11.04875352249623,9.450542341237856,9.087887084792847,9.124275426097535,8.885736491798708,9.086864438684165,7.64396022038886,8.893632883363013
b0905,5.53918880298633,5.5993582276891685,4.995468814680865,5.217069771252137,1.9065540640941758,1.8142544738041544,1.7257200085327289,2.85076852483989,3.693793138274489,4.287864459612946,4.371117998950213,4.28309497690921,5.2455341498443495,5.214051202942,2.6709854426313298,2.5995312839944464,2.730824396295381,2.707539523224736,2.873263346209741,3.2187493343267914,3.696144883099044,3.6242667401913398,4.613766083884425,3.3957796897383505,2.7055404084003545,4.796034284159081,3.2817547482390714,3.221981248502078,3.9211371110925968,3.3548010247212963,3.741555217246931,3.9506608228817868,4.199432438797008,4.397646969818111,4.821423563952661,3.6341896462243883
b0906,5.3710465283224105,5.521889261042375,5.83688967405694,5.837336088494892,7.273228650083415,7.5705550892021,8.306937211707854,7.564136772146688,8.00856855960219,7.255047961987888,6.630141727894485,6.830565163314324,5.730275012253492,5.525934182151875,5.423923864728053,5.808138875068594,5.237683985422507,5.419476753924256,5.47759244969522,6.14583590250824,6.212155207678185,6.5100041482875355,7.0324706292441554,6.0454955213242,7.184781027628711,6.027417587196731,7.483357944743529,6.80323181826767,6.626970998456377,7.460757327446569,7.388350020030288,7.33116245761546,7.356263164258152,7.067573421259145,6.6419114588003,7.7925287778797045
b0907,10.842172305069663,10.889122148416032,10.387416378762463,10.452474441484226,5.517628376038969,5.759665506876232,6.823220861349826,6.985962149542263,8.22910589364307,7.615309369377407,8.543253687456287,7.712677983452875,10.731912872931547,10.656850613985114,7.30874006733778,7.496409873840508,7.579771749844087,7.620976691048847,7.884639289084449,8.529455797404458,8.16848069560534,8.75291681291828,8.03410210250879,8.6259334998988,7.741379832478075,10.437848852223,7.676987443843881,7.964299960164671,8.726241740539765,7.801485808609072,8.310281055166593,8.866877497895933,8.519899655413141,8.906799409646109,8.423322132940926,6.3967323207961915
